Subject,downloadUrl,encodingFormat,type,má-podmínky-užití,má-vykonavatele-majetkových-práv-autorských-u-autorského-díla,databáze-chráněná-zvláštními-právy-pořizovatele-databáze,licence-autorského-díla,obsahuje-autorské-dílo,obsahuje-osobní-údaje,obsahuje-více-autorských-děl,originální-databáze,inXSDDateTimeStamp,notation,legalName (cs),má-časový-interval,hasBeginning,hasEnd,coordinates,hasEmail,hasURL,druh (en),druh (cs)
https://blank_Nodes_IRI.org/2183,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2184,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/682,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2185,,,,,,,
https://blank_Nodes_IRI.org/2185,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2186,https://blank_Nodes_IRI.org/2187,,,,,
https://blank_Nodes_IRI.org/2186,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-06T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2187,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-06T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/683,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2188,,,,
https://blank_Nodes_IRI.org/684,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@filharmonie-brno.cz,https://www.gotobrno.cz/akce/mozartuv-efekt-koncert-nejen-pro-nastavajici-rodice/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/848,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:pecinkova@ticbrno.cz,https://www.gotobrno.cz/akce/pruvodcovske-sluzby-zakladni-okruhy-2/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/2175,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-02T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/686,https://www.gotobrno.cz/wp-content/uploads/2024/10/mozartuv-efekt-1-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2189,https://blank_Nodes_IRI.org/2190,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2189,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2190,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/970,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2191,,,,,,,
https://blank_Nodes_IRI.org/2191,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2192,https://blank_Nodes_IRI.org/2193,,,,,
https://blank_Nodes_IRI.org/2192,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-06T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2193,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-06T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/971,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2194,,,,
https://blank_Nodes_IRI.org/972,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/suicidal-angels-gr-host/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/576,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2195,,,,
https://blank_Nodes_IRI.org/973,https://www.gotobrno.cz/wp-content/uploads/2024/11/671b8a3694e3f.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2196,https://blank_Nodes_IRI.org/2197,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2196,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2197,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/284,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2198,,,,,,,
https://blank_Nodes_IRI.org/2198,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2199,https://blank_Nodes_IRI.org/2200,,,,,
https://blank_Nodes_IRI.org/2199,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-08T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2200,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-08T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/285,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2201,,,,
https://blank_Nodes_IRI.org/286,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@filharmonie-brno.cz,https://www.gotobrno.cz/akce/georges-a-maurice-aneb-carmen-a-matka-husa-rodinne-abonma/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/577,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:info@dum-umeni.cz,https://www.gotobrno.cz/akce/marius-kotrba-conditio-humana/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/288,https://www.gotobrno.cz/wp-content/uploads/2024/09/rodinne-abonma-4.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2202,https://blank_Nodes_IRI.org/2203,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2202,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2203,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1252,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2204,,,,,,,
https://blank_Nodes_IRI.org/2204,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2205,https://blank_Nodes_IRI.org/2206,,,,,
https://blank_Nodes_IRI.org/2205,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-08T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2206,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-08T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1253,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2207,,,,
https://blank_Nodes_IRI.org/1254,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:info@brusinkabrno.cz,https://www.gotobrno.cz/akce/workshop-aromaterapie-pozvednete-svou-zivotni-pohodu/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/1256,https://www.gotobrno.cz/wp-content/uploads/2024/12/468398776_1370745797278173_111802907216998462_n.jpeg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2208,https://blank_Nodes_IRI.org/2209,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2208,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2209,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/955,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2210,,,,,,,
https://blank_Nodes_IRI.org/2210,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2211,https://blank_Nodes_IRI.org/2212,,,,,
https://blank_Nodes_IRI.org/2211,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-08T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2212,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-08T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/956,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2213,,,,
https://blank_Nodes_IRI.org/957,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:info@sportplesbrno.cz,https://www.gotobrno.cz/akce/sportples-brno-2025/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/579,https://www.gotobrno.cz/wp-content/uploads/2024/09/dsc02567-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2214,https://blank_Nodes_IRI.org/2215,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/959,https://www.gotobrno.cz/wp-content/uploads/2024/09/dsc00382-kopie.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2216,https://blank_Nodes_IRI.org/2217,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2216,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2217,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1247,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2218,,,,,,,
https://blank_Nodes_IRI.org/2218,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2219,https://blank_Nodes_IRI.org/2220,,,,,
https://blank_Nodes_IRI.org/2219,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-10T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2220,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-10T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1248,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2221,,,,
https://blank_Nodes_IRI.org/1249,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@filharmonie-brno.cz,https://www.gotobrno.cz/akce/will-vinson-aaron-parks/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/2214,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1251,https://www.gotobrno.cz/wp-content/uploads/2024/10/will_vinson_gtb.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2222,https://blank_Nodes_IRI.org/2223,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2222,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2223,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1164,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2224,,,,,,,
https://blank_Nodes_IRI.org/2224,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2225,https://blank_Nodes_IRI.org/2226,,,,,
https://blank_Nodes_IRI.org/2225,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-12T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2226,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-12T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1165,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2227,,,,
https://blank_Nodes_IRI.org/1166,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:obchodni@ndbrno.cz,https://www.gotobrno.cz/akce/variete-krhut/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/1167,https://www.gotobrno.cz/wp-content/uploads/2018/06/19851.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2228,https://blank_Nodes_IRI.org/2229,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2215,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/2228,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2229,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/202,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2230,,,,,,,
https://blank_Nodes_IRI.org/2230,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2231,https://blank_Nodes_IRI.org/2232,,,,,
https://blank_Nodes_IRI.org/2231,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-13T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2232,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-13T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/203,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2233,,,,
https://blank_Nodes_IRI.org/204,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:obchodni@ndbrno.cz,https://www.gotobrno.cz/akce/dalibor/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/205,https://www.gotobrno.cz/wp-content/uploads/2018/12/janackovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2234,https://blank_Nodes_IRI.org/2235,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2234,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/467,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2236,,,,,,,
https://blank_Nodes_IRI.org/2235,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/309,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2237,,,,,,,
https://blank_Nodes_IRI.org/2237,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2238,https://blank_Nodes_IRI.org/2239,,,,,
https://blank_Nodes_IRI.org/2238,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-13T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2239,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-13T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/310,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2240,,,,
https://blank_Nodes_IRI.org/311,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:predprodej@filharmonie-brno.cz,https://www.gotobrno.cz/akce/haydnovo-stvoreni/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/313,https://www.gotobrno.cz/wp-content/uploads/2024/10/petr-altrichter-4-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2241,https://blank_Nodes_IRI.org/2242,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2241,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2236,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2243,https://blank_Nodes_IRI.org/2244,,,,,
https://blank_Nodes_IRI.org/2242,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/177,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2245,,,,,,,
https://blank_Nodes_IRI.org/2245,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2246,https://blank_Nodes_IRI.org/2247,,,,,
https://blank_Nodes_IRI.org/2246,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-18T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2247,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-18T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/178,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2248,,,,
https://blank_Nodes_IRI.org/179,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:obchodni@ndbrno.cz,https://www.gotobrno.cz/akce/coco-chanel/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/180,https://www.gotobrno.cz/wp-content/uploads/2019/03/mahenka.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2249,https://blank_Nodes_IRI.org/2250,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2249,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2250,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/2243,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2024-09-25T02:00:00+02:00,,,,,,,,,,
https://blank_Nodes_IRI.org/400,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2251,,,,,,,
https://blank_Nodes_IRI.org/2251,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2252,https://blank_Nodes_IRI.org/2253,,,,,
https://blank_Nodes_IRI.org/2252,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-21T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2253,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-21T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/401,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2254,,,,
https://blank_Nodes_IRI.org/402,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:obchodni@ndbrno.cz,https://www.gotobrno.cz/akce/johann-strauss-gala/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/403,https://www.gotobrno.cz/wp-content/uploads/2018/12/janackovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2255,https://blank_Nodes_IRI.org/2256,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2255,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2256,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/271,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2257,,,,,,,
https://blank_Nodes_IRI.org/849,https://www.gotobrno.cz/wp-content/uploads/2021/06/dsc_7323-pano-hdr-edit_foto-michal-ruzicka-tic-brno.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2258,https://blank_Nodes_IRI.org/2259,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2244,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-01-22T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2257,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2260,https://blank_Nodes_IRI.org/2261,,,,,
https://blank_Nodes_IRI.org/2260,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-22T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2261,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-22T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/272,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2262,,,,
https://blank_Nodes_IRI.org/273,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:obchodni@ndbrno.cz,https://www.gotobrno.cz/akce/figarova-svatba/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/274,https://www.gotobrno.cz/wp-content/uploads/2018/12/janackovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2263,https://blank_Nodes_IRI.org/2264,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2263,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2264,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/1134,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2265,,,,,,,
https://blank_Nodes_IRI.org/2265,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2266,https://blank_Nodes_IRI.org/2267,,,,,
https://blank_Nodes_IRI.org/468,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2268,,,,
https://blank_Nodes_IRI.org/2266,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-23T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2267,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-23T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/1135,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2269,,,,
https://blank_Nodes_IRI.org/1136,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/varhanici-pro-sv-jakuba-ensemble-versus-a-karel-martinek/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/1138,https://www.gotobrno.cz/wp-content/uploads/2024/11/ensemble-versus-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2270,https://blank_Nodes_IRI.org/2271,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2270,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2271,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/230,,,http://schema.org/Schedule,,,,,,,,,,,,https://blank_Nodes_IRI.org/2272,,,,,,,
https://blank_Nodes_IRI.org/2272,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2273,https://blank_Nodes_IRI.org/2274,,,,,
https://blank_Nodes_IRI.org/469,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,mailto:creatis@seznam.cz,https://www.gotobrno.cz/akce/kresba-pro-dospele/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/2273,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-24T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/2274,,,http://www.w3.org/2006/time#Instant,,,,,,,,,2025-03-30T01:00:00+01:00,,,,,,,,,,
https://blank_Nodes_IRI.org/231,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2275,,,,
https://blank_Nodes_IRI.org/232,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/dny-elektronove-mikrospopie/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/233,https://www.gotobrno.cz/wp-content/uploads/2021/03/dny-elektronove-mikroskopie-hap-brno-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2276,https://blank_Nodes_IRI.org/2277,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2276,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2277,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
