Subject,predicate12,predicate21,predicate6,predicate7,predicate10,predicate1,predicate15,predicate9,predicate8,predicate19,predicate3,predicate5,predicate14,predicate22,predicate16,predicate2,predicate11,predicate17,predicate18,predicate4,predicate13,predicate20
http://example.org/resource/subject66284,,,,,,,,,,,,,,,,http://example.org/resource/object81215,,,,,,
http://example.org/resource/subject7895,,,,,,,,,,,,,http://example.org/resource/object99619,,,,,,,,,
http://example.org/resource/subject21229,,,,,,,,,,,,,,http://example.org/resource/object37652,,,,,,,,
http://example.org/resource/subject76651,,,,,,,,,,,,http://example.org/resource/object99246,,,,,,,,,,
http://example.org/resource/subject37519,,,,,,,,,,,,,,,,http://example.org/resource/object51898,,,,,,
http://example.org/resource/subject53878,,,http://example.org/resource/object96396,,,,,,,,,,,,,,,,http://example.org/resource/object87690,,,
http://example.org/resource/subject17577,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object49723,,
http://example.org/resource/subject81720,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object97156
http://example.org/resource/subject43181,,,http://example.org/resource/object14648,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject37329,,,,,,http://example.org/resource/object57483,,,,http://example.org/resource/object26617,,,,,,,,,,,,
http://example.org/resource/subject33093,,,,,http://example.org/resource/object2403,,,,,,,,,,,,,,,,,
http://example.org/resource/subject53688,,,,http://example.org/resource/object64633,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject54832,,,,,,,,,http://example.org/resource/object83725,,,,,,,,,,,,,
http://example.org/resource/subject5638,,,,,http://example.org/resource/object37718,,,,,,,,,,,,,,,,,
http://example.org/resource/subject12558,,,,,,,http://example.org/resource/object26695,,,,,,,,,,,,,,,http://example.org/resource/object72787
http://example.org/resource/subject465,,,,,http://example.org/resource/object56553,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72999,,,,,,,,,,,,http://example.org/resource/object93025,,,,,,,,,,
http://example.org/resource/subject42208,,,,,http://example.org/resource/object51357,,,,,,,,,,,,,,,,,
http://example.org/resource/subject82244,http://example.org/resource/object40961,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject20877,,,,,,,,,http://example.org/resource/object31025,,,,,,,,,,,,,
http://example.org/resource/subject31026,,,,http://example.org/resource/object18922,,,,,,,,,,,,,,,,,http://example.org/resource/object80796,
http://example.org/resource/subject14416,,,,,,,,,,,,,,,http://example.org/resource/object24902,,,,,,,
http://example.org/resource/subject27754,,,,,,,,,,,,,,,http://example.org/resource/object1048,,,,,,,
http://example.org/resource/subject42018,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object84785,,
http://example.org/resource/subject40020,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object39568,,http://example.org/resource/object27232
http://example.org/resource/subject55356,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object17651,,
http://example.org/resource/subject20687,,,,,,http://example.org/resource/object58693,,,,,,,,,,,,,,,,
http://example.org/resource/subject14226,,,,,,,http://example.org/resource/object53403,,,,,,,,,,,,,,,
http://example.org/resource/subject20497,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object42246,
http://example.org/resource/subject56310,http://example.org/resource/object8706,http://example.org/resource/object31815,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject63675,,,,,,,,,,http://example.org/resource/object13054,,,,,,,,,,,,
http://example.org/resource/subject22355,,,,,,,http://example.org/resource/object33108,,,,,,,,,,,,,,,
http://example.org/resource/subject45781,,,http://example.org/resource/object97933,,,http://example.org/resource/object18917,,,,,,,,,,,,,,,,
http://example.org/resource/subject64389,,,,,http://example.org/resource/object17596,,,,,,,,,,,,,,,,,
http://example.org/resource/subject40952,,,,,,,,,,,,,,,,http://example.org/resource/object59071,,,,,,
http://example.org/resource/subject73383,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object45717,,
http://example.org/resource/subject36597,,,,,,,,,,,,,http://example.org/resource/object13466,,,,,,,,,
http://example.org/resource/subject2800,,,,,,,,,,,,,,,http://example.org/resource/object28240,,,,,,,
http://example.org/resource/subject32912,,,,,,,,http://example.org/resource/object874,,,,,,,,,,,,,,
http://example.org/resource/subject83940,,,,,,,,,,,,,http://example.org/resource/object46177,,,http://example.org/resource/object71623,,,,,,
http://example.org/resource/subject41666,,,,,,,,,,,,,,,http://example.org/resource/object84191,,,,,,,
http://example.org/resource/subject13874,,,,,,,,,,,,,,,,,,http://example.org/resource/object57183,,,,
http://example.org/resource/subject43714,,,,,,,,,,,,,,,,,,http://example.org/resource/object93994,,,,
http://example.org/resource/subject1276,,,,,,,,,,,,,,http://example.org/resource/object82776,,,,,,,,
http://example.org/resource/subject7858,http://example.org/resource/object97211,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject71316,,,http://example.org/resource/object55009,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject42620,,,,,,,,,,,,"http://example.org/resource/object89572,http://example.org/resource/object74116",,,,,,,,,,
http://example.org/resource/subject67201,,,,,,,,,,,,,http://example.org/resource/object96313,,,,http://example.org/resource/object47619,,,,,
http://example.org/resource/subject6764,,,,,,,,,,,,,,,http://example.org/resource/object74191,,,,,,http://example.org/resource/object41062,
http://example.org/resource/subject12590,,,,,,,,,,,,,http://example.org/resource/object64182,,,,,,,,,
http://example.org/resource/subject85558,,,,,,http://example.org/resource/object67622,,,,,,,,,,,,,,,,
http://example.org/resource/subject41286,,,,,,,,,,,,,http://example.org/resource/object69779,,,,http://example.org/resource/object64983,,,,,
http://example.org/resource/subject80729,,,,,,,,,,http://example.org/resource/object54770,,,,,,,,,,,,
http://example.org/resource/subject42430,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object99373
http://example.org/resource/subject50699,,,,,,,http://example.org/resource/object59572,,,,,,,http://example.org/resource/object11123,,,,,,,,
http://example.org/resource/subject93877,,,,,,,,,,http://example.org/resource/object75428,,,,,,,,,,,,
http://example.org/resource/subject57576,,,,,,,,,,,,http://example.org/resource/object56103,,,,,,,,,,
http://example.org/resource/subject84274,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object81921,,
http://example.org/resource/subject15542,,,,,,http://example.org/resource/object13737,,,,,,,,,,,,,,,,
http://example.org/resource/subject10713,,,,,,,,,,,,,,,,,,,http://example.org/resource/object57725,,,
http://example.org/resource/subject47488,,,,,http://example.org/resource/object18778,,,,,,,,,,,,,,,,,
http://example.org/resource/subject56482,,,http://example.org/resource/object76850,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject93687,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object21821,
http://example.org/resource/subject87226,http://example.org/resource/object92478,,,,,,,,,,,,,,,http://example.org/resource/object65057,,,,,,
http://example.org/resource/subject23861,,,,,,,,,,,,,,,http://example.org/resource/object45041,,,,,,,
http://example.org/resource/subject53701,,,,,,,,,http://example.org/resource/object98993,,,,,,,,,,,,,
http://example.org/resource/subject34010,,,,,,,,,,,http://example.org/resource/object63953,,,,,,,,,,,
http://example.org/resource/subject67943,,,http://example.org/resource/object14798,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject238,,,,,,,http://example.org/resource/object9402,,,,,,,,,,,,,,,
http://example.org/resource/subject48252,,,,,,,,,http://example.org/resource/object76716,,,,,,,,,,,,,
http://example.org/resource/subject59244,,,,,http://example.org/resource/object79338,,,,,,,,,,,,,,,,,
http://example.org/resource/subject94451,,,,,,,,,,,,,,,,http://example.org/resource/object77529,,,,,,
http://example.org/resource/subject60686,,,,,,,,,,,,http://example.org/resource/object50982,,,,,,,,,,
http://example.org/resource/subject33988,,,,,,,http://example.org/resource/object77491,,,,,,,,,,,,,,,
http://example.org/resource/subject17020,http://example.org/resource/object80608,,,,,,,,,,,,,http://example.org/resource/object9236,,,,,,,,
http://example.org/resource/subject31990,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object8964
http://example.org/resource/subject23291,,,,,,,,,,,,,,http://example.org/resource/object22411,,,,,,,,
http://example.org/resource/subject53131,,,,,http://example.org/resource/object61301,,,,,,,,,,,,,,,,,
http://example.org/resource/subject69611,,,,,,,,,,,,,,,,,http://example.org/resource/object85810,,,,,
http://example.org/resource/subject12001,,,,,,,,,,,,,,,,http://example.org/resource/object39164,,,,,,
http://example.org/resource/subject76976,,,,,,,,http://example.org/resource/object31543,,,,,,,,,,,,,,
http://example.org/resource/subject71298,,,,,,http://example.org/resource/object24051,,,,,,,,,,,,,,,,
http://example.org/resource/subject72252,,,,,,http://example.org/resource/object86393,,,,,,,,,,,,,,,,
http://example.org/resource/subject9888,,http://example.org/resource/object92834,,,,,,,,,,,,http://example.org/resource/object20930,,,,,,,,
http://example.org/resource/subject75692,,,,,http://example.org/resource/object19744,,,,,,,,,,,,,,,,,
http://example.org/resource/subject48994,,,,,http://example.org/resource/object67189,,,,,,,,,,,,,,,,,
http://example.org/resource/subject59986,,,,,,,,,,,,,http://example.org/resource/object74686,,,,,,,,,
http://example.org/resource/subject19107,,,,,,,,,,,,,,,,http://example.org/resource/object57061,,,,,,
http://example.org/resource/subject89826,,,,,,,,,,,,,,,,,http://example.org/resource/object52726,,,,,
http://example.org/resource/subject1619,,,,,,,,,,,,,,http://example.org/resource/object98836,,,,,,,,
http://example.org/resource/subject10885,,,,,,,,,,,,,,,http://example.org/resource/object48077,,,,,,,
http://example.org/resource/subject38608,,,,,,,,,http://example.org/resource/object99716,,,http://example.org/resource/object7371,,,,,,,,,,
http://example.org/resource/subject82759,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object39978
http://example.org/resource/subject18013,,,,,,http://example.org/resource/object32360,,,,,,,,,,,,,,,,
http://example.org/resource/subject81665,,,,,,,,,,,,,http://example.org/resource/object29427,,,,,,,,,
http://example.org/resource/subject89636,,,,,,,,,,,,,,,,,,,http://example.org/resource/object58836,,,
http://example.org/resource/subject41439,,,,,,,,,,,,,,http://example.org/resource/object40534,,,,,,,,
http://example.org/resource/subject44080,,,,,http://example.org/resource/object37398,,,,,,,,,,,,,,,,,
http://example.org/resource/subject4489,,,,,,,,,,http://example.org/resource/object24003,,,,,,,,,,,,http://example.org/resource/object51491
http://example.org/resource/subject81285,,,,,,,,,,,,,,http://example.org/resource/object56859,,,,,,,,
http://example.org/resource/subject89256,,,,,,,,,,,,http://example.org/resource/object87227,,,,,,,,,,
http://example.org/resource/subject79168,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object21998,,
http://example.org/resource/subject38038,http://example.org/resource/object12963,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject96671,,,,,,,,,http://example.org/resource/object66134,,,,,,,,,,,,,
http://example.org/resource/subject30960,,,,http://example.org/resource/object78163,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject19849,,,,,,,,,,http://example.org/resource/object81647,,,,,,,,,,,,
http://example.org/resource/subject15505,,,,,,,,,,,,,,,,http://example.org/resource/object57071,http://example.org/resource/object43091,,,,,
http://example.org/resource/subject73898,,,,,,,,,,,,,,,,http://example.org/resource/object54049,,,,,,
http://example.org/resource/subject99623,,,http://example.org/resource/object56047,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject57349,,,,,,,,,,,,,,,,,,http://example.org/resource/object40893,,,,
http://example.org/resource/subject56255,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object59502
http://example.org/resource/subject75103,,,,,,,,,http://example.org/resource/object96487,,,,,,,,,,,,,
http://example.org/resource/subject93700,,,,,,,,,,,,,,,,http://example.org/resource/object78142,,,,,,
http://example.org/resource/subject8205,,http://example.org/resource/object7617,,,,,,,,,,,,,,,http://example.org/resource/object63185,,,,,
http://example.org/resource/subject15125,,,,,,,,,,,,,,,,http://example.org/resource/object65121,,,http://example.org/resource/object55009,,,
http://example.org/resource/subject47311,,,http://example.org/resource/object96844,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject23634,,,,,,,,,,,,http://example.org/resource/object11855,,,,,,,,,,
http://example.org/resource/subject10106,,,,,,,,,,http://example.org/resource/object32578,,,,,,,,,,,,
http://example.org/resource/subject58113,http://example.org/resource/object47770,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject36782,http://example.org/resource/object89057,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject63290,,,,,http://example.org/resource/object52672,,,,,,,,,,,,,,,,,
http://example.org/resource/subject38830,,,,,,,,,,,,,,,,,,,http://example.org/resource/object51683,,,
http://example.org/resource/subject36592,,,,,,,,,,,,,,,,,,,http://example.org/resource/object5227,,,
http://example.org/resource/subject31763,,,,,,,,,,http://example.org/resource/object60614,,,,,,,,,,,,
http://example.org/resource/subject60459,,,,,,,,,,,http://example.org/resource/object62617,,,,,,,,,,,
http://example.org/resource/subject22160,,,http://example.org/resource/object39561,,,,,http://example.org/resource/object24208,,,,,,,,,,,,,,
http://example.org/resource/subject76939,,,,,,,,,,,,,,,,http://example.org/resource/object77265,,,,,,
http://example.org/resource/subject1461,,,,,,,,,http://example.org/resource/object23368,,,,,,,,,,,,,
http://example.org/resource/subject31573,,,,,http://example.org/resource/object9634,,,,,,,,,,,,,,http://example.org/resource/object94039,,,
http://example.org/resource/subject90109,,,,,,,,,,,,,,,,http://example.org/resource/object18677,,,,,,
http://example.org/resource/subject86647,,,,,,,,,,,,,,,http://example.org/resource/object46761,,,,,,,
http://example.org/resource/subject31383,,,,,,,,,http://example.org/resource/object30666,,,,,,,,http://example.org/resource/object11306,,,,,
http://example.org/resource/subject2175,,,,http://example.org/resource/object84251,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject8757,,,,,,,,,,,http://example.org/resource/object89000,,,,,,,,,,,
http://example.org/resource/subject81818,,,,,,,,,http://example.org/resource/object54745,,,,,,,,,,,,,
http://example.org/resource/subject47863,,,,,,http://example.org/resource/object22832,,,,,,,,,,,,,,,,
http://example.org/resource/subject41281,,,,,,,,,http://example.org/resource/object33959,,,,,,,,,,,,,
http://example.org/resource/subject69004,,,,,,,,,,,http://example.org/resource/object67979,,,,,,,,,,,
http://example.org/resource/subject77513,,,,,,,,,,,,,,,,http://example.org/resource/object39360,,,,,,
http://example.org/resource/subject33241,,,http://example.org/resource/object62188,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject48577,,,,,,,,,,,,,,,,,,http://example.org/resource/object39049,,,,
http://example.org/resource/subject47483,,,,,,,,,,,http://example.org/resource/object38316,,,,,,,,,,,
http://example.org/resource/subject33051,http://example.org/resource/object75942,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject44043,http://example.org/resource/object66626,,,,,,,,,,,,,,,,,,,http://example.org/resource/object59038,,
http://example.org/resource/subject26948,,,,,,,,,,http://example.org/resource/object53536,,,,,,,,,,,,
http://example.org/resource/subject10278,,,,,http://example.org/resource/object85872,,,,,,,,,,,,,,,,,
http://example.org/resource/subject80154,,http://example.org/resource/object74092,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject48197,,http://example.org/resource/object36258,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject78037,,,,,,,,,,,,,,,,http://example.org/resource/object29998,,,,,,
http://example.org/resource/subject58095,,,http://example.org/resource/object51823,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72957,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object24069,
http://example.org/resource/subject97538,,,,,,,,,,,http://example.org/resource/object86671,,,,,,,,,,,
http://example.org/resource/subject49151,,,,,,,,http://example.org/resource/object54785,,,,,,,,,,,,,,
http://example.org/resource/subject71673,,,,http://example.org/resource/object55017,,,,,,,,,,,,,http://example.org/resource/object173,,,,,
http://example.org/resource/subject90521,,,,,,,,,,,,,,,,,,,http://example.org/resource/object90510,,,
http://example.org/resource/subject18528,,,,,,,,,,,,,,,,http://example.org/resource/object4939,,,,,,
http://example.org/resource/subject60491,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object14871,,
http://example.org/resource/subject97158,,,,,,,http://example.org/resource/object59413,,,,,,,,,,,,,,,
http://example.org/resource/subject95160,,,,,,,,,http://example.org/resource/object60037,,,,,,,,,,,,,
http://example.org/resource/subject68462,,,,,,,,,,,,,,,,,,,http://example.org/resource/object39449,,,
http://example.org/resource/subject90331,,,,,,,http://example.org/resource/object63085,,,,,,,,,,,,,,,
http://example.org/resource/subject54030,,,,,,,,,,,,,http://example.org/resource/object36659,,,,,,,,,
http://example.org/resource/subject61395,,,,,,http://example.org/resource/object87646,,,,,,,,,,,,,,,,
http://example.org/resource/subject28236,,,,,,,,,,,,,,,,,,,http://example.org/resource/object77216,,,
http://example.org/resource/subject3491,,,,,,,,,,,,,,,,,http://example.org/resource/object87884,,,,,
http://example.org/resource/subject1804,,,,,,,,,,,,,,,http://example.org/resource/object16619,,,http://example.org/resource/object63877,,,,
http://example.org/resource/subject41814,,,,,,,,,,,,,,http://example.org/resource/object50303,,,,,,,,
http://example.org/resource/subject42718,,,,,,,,,,,http://example.org/resource/object71007,,,,,,,,,,,
http://example.org/resource/subject4864,,,,http://example.org/resource/object67109,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject66205,http://example.org/resource/object99891,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject39507,,http://example.org/resource/object60183,,,,,,http://example.org/resource/object80640,,,,,,,,,,,,,,
http://example.org/resource/subject10690,,http://example.org/resource/object51417,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject595,,,,http://example.org/resource/object58317,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject11594,,,,,,,,,,,,,,,,http://example.org/resource/object81323,,,,http://example.org/resource/object81325,,
http://example.org/resource/subject5578,,,,,,,,,,,,http://example.org/resource/object30775,,,,,,,,,,
http://example.org/resource/subject40340,,,,,http://example.org/resource/object56633,,,,,,,,,,,,,,,,,
http://example.org/resource/subject35081,,,,,,,,,,,,,,,,,http://example.org/resource/object20064,,,,,
http://example.org/resource/subject47826,,,,,http://example.org/resource/object88833,,,,http://example.org/resource/object55146,,,,,,,,,,,,,
http://example.org/resource/subject41244,http://example.org/resource/object45909,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject82184,http://example.org/resource/object9813,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject32300,,,,,,,,,,,,,,,,,,,,,"http://example.org/resource/object37523,http://example.org/resource/object60963",
http://example.org/resource/subject18940,,,,,,,,,,,,http://example.org/resource/object26937,,,,,,,,,http://example.org/resource/object41043,
http://example.org/resource/subject51611,,,,,,http://example.org/resource/object75186,,,,,,,,,,,,,,,,
http://example.org/resource/subject29362,,,,,,http://example.org/resource/object50461,,,,,,,,,,,,,,,,
http://example.org/resource/subject32110,,,,,,,,,,,,,,,,,,,http://example.org/resource/object39346,,,
http://example.org/resource/subject34108,,http://example.org/resource/object52300,,,,,,,http://example.org/resource/object51461,,,,,,,,,,,,,
http://example.org/resource/subject92741,,,,,,,,,http://example.org/resource/object4745,,,,,,,,,,,,,
http://example.org/resource/subject98474,,,,,http://example.org/resource/object82472,,,,,,,,,,,,,,,,,
http://example.org/resource/subject56250,,,,,http://example.org/resource/object49391,,,,,,,,,,,,,,,,,
http://example.org/resource/subject80307,,,,,,,,,,,,,,http://example.org/resource/object27362,,,,,,,,
http://example.org/resource/subject97380,http://example.org/resource/object72590,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject48400,,,,,,,,,,,,,,,,,http://example.org/resource/object84643,,,,,
http://example.org/resource/subject23579,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object38295,
http://example.org/resource/subject65853,,,,,,,,,,,,,,,,,,http://example.org/resource/object66944,,,,
http://example.org/resource/subject58248,,,,,,,,,,,,,,http://example.org/resource/object89279,,,,,,,,
http://example.org/resource/subject7056,,,,,,,,,,,,,,http://example.org/resource/object86515,,,,,,,,
http://example.org/resource/subject50087,,,,,,,,,,,,,,,,http://example.org/resource/object94157,,,,,,
http://example.org/resource/subject8200,,,,,,http://example.org/resource/object70896,,,http://example.org/resource/object65227,,,,,,,,,,,,,
http://example.org/resource/subject57154,,,,,,,,,,,,,http://example.org/resource/object70237,,,,,,,,,
http://example.org/resource/subject76002,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object96732,,
http://example.org/resource/subject49304,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object74088,
http://example.org/resource/subject47066,,,,,,,,,,,,,,,,,,http://example.org/resource/object30596,,,,
http://example.org/resource/subject25627,,,,,,,,,,,,,,,,,,,http://example.org/resource/object36298,,,
http://example.org/resource/subject53229,,,,,,,,,,,,,,,,http://example.org/resource/object54270,,,,,,
http://example.org/resource/subject48210,,,,,,,,,,,,,,,http://example.org/resource/object5188,,,,,,,
http://example.org/resource/subject66567,,,,,,,http://example.org/resource/object46575,,,,,,,,,,,,,,,
http://example.org/resource/subject94169,,,,http://example.org/resource/object52214,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject25437,,,,,http://example.org/resource/object61111,,,,,,,,,,,,,,,,,
http://example.org/resource/subject35,,,,http://example.org/resource/object54408,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject67521,,,,,,,,,,,,,,,,,,,http://example.org/resource/object68353,,,
http://example.org/resource/subject2740,,,,,,,http://example.org/resource/object39006,,,,,,,,,,,,,,,
http://example.org/resource/subject20418,,http://example.org/resource/object72889,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject42750,,,,,,,,,,,,,,,,http://example.org/resource/object9982,,,,,,
http://example.org/resource/subject67331,http://example.org/resource/object90255,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject61358,,,,,,,,,,,http://example.org/resource/object55260,,,,,,,,http://example.org/resource/object49989,,,
http://example.org/resource/subject3454,,,,,,,,,,,,,,,,http://example.org/resource/object79891,,,,,,
http://example.org/resource/subject42560,,,,,,,,,,,,,,,,,,http://example.org/resource/object51768,,,,
http://example.org/resource/subject70162,,,,,,,,,,,,,,,,http://example.org/resource/object44950,,,,,,
http://example.org/resource/subject76554,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object67859
http://example.org/resource/subject52877,,,,,,,,,http://example.org/resource/object83339,,,,,,,,,,,,,
http://example.org/resource/subject96959,,,,,,,,,,,,,,,,,,http://example.org/resource/object74602,,,,
http://example.org/resource/subject34140,,,,,,,,,,,,,,,http://example.org/resource/object48571,,,,,,,
http://example.org/resource/subject23991,,,,,,,,,http://example.org/resource/object58059,,,,,,,,,,,,,
http://example.org/resource/subject36138,,,,,,,,,,,,,http://example.org/resource/object20496,,,,,,,,,
http://example.org/resource/subject10463,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object95869
http://example.org/resource/subject54735,,,,,http://example.org/resource/object68581,,,,,,,,,,,,,,,,,
http://example.org/resource/subject12701,,,,,,,,,,,,,,,http://example.org/resource/object56982,,,,,,,
http://example.org/resource/subject96769,,,,http://example.org/resource/object20882,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject94771,,http://example.org/resource/object78963,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject16196,,,,,,,,http://example.org/resource/object63454,,,,http://example.org/resource/object78610,,,,,,,,,,
http://example.org/resource/subject25799,,,,,http://example.org/resource/object93883,,,,,,,,,,,,,,,,,
http://example.org/resource/subject82337,,,,,,,,,,,,,,,,,,http://example.org/resource/object37056,,,,
http://example.org/resource/subject90846,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object30707
http://example.org/resource/subject81243,,,,,,,,,,,,,,http://example.org/resource/object23952,,,,,,,,
http://example.org/resource/subject12511,http://example.org/resource/object56964,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject26753,,,,,,,,,,,http://example.org/resource/object37638,,,,,,,,,,,
http://example.org/resource/subject96389,,,,,,,,,,,,,,,,,http://example.org/resource/object1230,,,,,
http://example.org/resource/subject21924,,,,,,,http://example.org/resource/object12053,,,,,,,,,,,,,,,
http://example.org/resource/subject63958,,,,,,,,,,http://example.org/resource/object52551,,,,,,,,,,,,
http://example.org/resource/subject67693,http://example.org/resource/object98508,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject55259,,,,,,,,,,,,,,,http://example.org/resource/object46020,,,,,,,
http://example.org/resource/subject83101,,,,,,http://example.org/resource/object41909,,,,,,,,,,,,,,,,
http://example.org/resource/subject5211,,http://example.org/resource/object80498,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject57307,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object77355
http://example.org/resource/subject18523,,,,,,,,,,,,,,,,,http://example.org/resource/object42303,,,,,
http://example.org/resource/subject28421,,http://example.org/resource/object99648,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject27277,,,,,,,,,,,,,,,,,,,http://example.org/resource/object10048,,,
http://example.org/resource/subject91420,,,,,http://example.org/resource/object20320,,,,,,,,,,,,,,,,,
http://example.org/resource/subject19427,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object35042,
http://example.org/resource/subject20450,,,,,,,,,,,,,http://example.org/resource/object22598,,,,,,,,,
http://example.org/resource/subject56023,http://example.org/resource/object61723,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject1559,,,,,,,,,,http://example.org/resource/object74286,,,,,,,,,,,,
http://example.org/resource/subject24306,,,,,,,,,,,,,,,,,,http://example.org/resource/object39073,,,,
http://example.org/resource/subject73096,,,,,,,,http://example.org/resource/object83651,,,,,,,,,,,,,,
http://example.org/resource/subject36550,,,,,,,,,,,,,,http://example.org/resource/object77580,,,,,,,,
http://example.org/resource/subject64152,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object4806,
http://example.org/resource/subject70315,,,,,,,,,,,http://example.org/resource/object51830,,,,,,,,,,,
http://example.org/resource/subject38358,,,,,,,,,,,http://example.org/resource/object18883,,,,,,,,,,,
http://example.org/resource/subject96991,,http://example.org/resource/object34565,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject71219,,,,,,,,,,,,,,http://example.org/resource/object92164,,,,,,,,
http://example.org/resource/subject40285,,,http://example.org/resource/object73067,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject98799,,,,,,,,,,,,,,,,,,,http://example.org/resource/object42322,,,
http://example.org/resource/subject86605,,,,,,,,,,,,,,,,,,http://example.org/resource/object78306,,,,
http://example.org/resource/subject9619,,,,,,,,,,http://example.org/resource/object75593,,,,,,,,,,,,
http://example.org/resource/subject63990,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object73102
http://example.org/resource/subject49439,,,,http://example.org/resource/object30289,,,,,,,,http://example.org/resource/object22121,,,,,http://example.org/resource/object23743,,,,,
http://example.org/resource/subject51366,,,,,,,,,http://example.org/resource/object86714,,,,,,,,,,,,,
http://example.org/resource/subject15065,,,,,http://example.org/resource/object59548,,,,,,,,,,,,,,http://example.org/resource/object69065,,,
http://example.org/resource/subject90809,,,,,,,,http://example.org/resource/object11034,,,,,,,,,,,,,,
http://example.org/resource/subject54508,http://example.org/resource/object31691,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject99183,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object86
http://example.org/resource/subject52320,http://example.org/resource/object97002,,,,,http://example.org/resource/object37870,,,,,,,,,,,,,,,,
http://example.org/resource/subject70677,,,,,,,,,http://example.org/resource/object23285,,,,,,,,,,,,,
http://example.org/resource/subject60589,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object64337
http://example.org/resource/subject68610,,,,,,,,,,,,,,,,http://example.org/resource/object81002,,,,,,
http://example.org/resource/subject86967,,,,,,http://example.org/resource/object619,,,,,,,,,,,,,,,,
http://example.org/resource/subject96212,,,,,,,,http://example.org/resource/object98358,,http://example.org/resource/object64488,,,,,,,,,,,,
http://example.org/resource/subject34845,,http://example.org/resource/object21761,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject90049,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object54098,
