https://blank_Nodes_IRI.org/78,https://www.gotobrno.cz/wp-content/uploads/2024/12/betlemske-svetlo-u-bohunicke-kaplicky-1.jpg
https://blank_Nodes_IRI.org/78,,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1105,https://blank_Nodes_IRI.org/1106
https://blank_Nodes_IRI.org/1105,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false
https://blank_Nodes_IRI.org/1106,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC)
https://blank_Nodes_IRI.org/910,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1107
https://blank_Nodes_IRI.org/1107,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1108,https://blank_Nodes_IRI.org/1109
https://blank_Nodes_IRI.org/1108,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-24T01:00:00+01:00
https://blank_Nodes_IRI.org/1109,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-12T01:00:00+01:00
https://blank_Nodes_IRI.org/1102,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2021-01-01T01:00:00+01:00
https://blank_Nodes_IRI.org/911,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1110
https://blank_Nodes_IRI.org/912,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vanoce-v-brnenske-katedrale/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/914,https://www.gotobrno.cz/wp-content/uploads/2024/12/church-7498969_1920.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1111,https://blank_Nodes_IRI.org/1112,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1111,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1112,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/957,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1113,,,,,,,
https://blank_Nodes_IRI.org/1113,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1114,https://blank_Nodes_IRI.org/1115,,,,,
https://blank_Nodes_IRI.org/1114,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-24T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1115,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1103,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2050-12-31T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/958,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1116,,,
https://blank_Nodes_IRI.org/959,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vanocni-tradice-a-povanocni-hody-v-efi-hostinci-osmec/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/961,https://www.gotobrno.cz/wp-content/uploads/2024/11/b99a4a56-6c8a-40cc-87fa-afd149c10a38-15682-00000b4a998862fa.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1117,https://blank_Nodes_IRI.org/1118,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1117,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1118,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/870,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1119,,,,,,,
https://blank_Nodes_IRI.org/1119,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1120,https://blank_Nodes_IRI.org/1121,,,,,
https://blank_Nodes_IRI.org/1120,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-25T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1121,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-25T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/717,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1122,,,
https://blank_Nodes_IRI.org/871,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1123,,,
https://blank_Nodes_IRI.org/872,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/tradicni-vanocni-koncert-kantileny-2/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/874,https://www.gotobrno.cz/wp-content/uploads/2024/10/kk-3-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1124,https://blank_Nodes_IRI.org/1125,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1124,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1125,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/106,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1126,,,,,,,
https://blank_Nodes_IRI.org/1126,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1127,https://blank_Nodes_IRI.org/1128,,,,,
https://blank_Nodes_IRI.org/1127,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1128,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/622,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2224,,,,
https://blank_Nodes_IRI.org/623,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/ochutnavka-italske-kavy-galliano/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/2470,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/625,https://www.gotobrno.cz/wp-content/uploads/2024/12/20241206_151038-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2477,https://blank_Nodes_IRI.org/2478,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2477,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2478,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/915,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2479,,,,,,,,
https://blank_Nodes_IRI.org/2479,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2480,https://blank_Nodes_IRI.org/2481,,,,,,
https://blank_Nodes_IRI.org/2480,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-11T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2481,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/916,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2226,,,,
https://blank_Nodes_IRI.org/917,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vanoce-v-zorbas/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/2471,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/919,https://www.gotobrno.cz/wp-content/uploads/2024/12/20241205_042608-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2482,https://blank_Nodes_IRI.org/2483,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2482,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2483,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/875,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2484,,,,,,,,
https://blank_Nodes_IRI.org/2484,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2485,https://blank_Nodes_IRI.org/2486,,,,,,
https://blank_Nodes_IRI.org/2485,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-12T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2486,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-02-12T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/876,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2228,,,,
https://blank_Nodes_IRI.org/877,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/trnita-uz-se-stavi/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:urbancentrum@brno.cz
https://blank_Nodes_IRI.org/700,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2487,,,,,,,,
https://blank_Nodes_IRI.org/879,https://www.gotobrno.cz/wp-content/uploads/2024/12/gtb.png,http://www.iana.org/assignments/media-types/image/png,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2488,https://blank_Nodes_IRI.org/2489,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2488,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2489,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/1047,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2490,,,,,,,,
https://blank_Nodes_IRI.org/2490,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2491,https://blank_Nodes_IRI.org/2492,,,,,,
https://blank_Nodes_IRI.org/2491,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-12T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2492,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1048,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2230,,,,
https://blank_Nodes_IRI.org/1049,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vystava-buddhismus-diamantove-cesty-30-let-v-cr-50-let-na-zapade/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:brno@bdc.cz
https://blank_Nodes_IRI.org/2487,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2493,https://blank_Nodes_IRI.org/2494,,,,,,
https://blank_Nodes_IRI.org/1051,https://www.gotobrno.cz/wp-content/uploads/2024/11/grafika-pro-facebook-kampan-02-na-tmave-pozadi.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2495,https://blank_Nodes_IRI.org/2496,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2495,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2496,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/1014,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2497,,,,,,,,
https://blank_Nodes_IRI.org/2497,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2498,https://blank_Nodes_IRI.org/2499,,,,,,
https://blank_Nodes_IRI.org/2498,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-12T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2499,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-12T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1015,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2232,,,,
https://blank_Nodes_IRI.org/1016,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vernisaz-vanocni-doteky-salon-vytvarniku-2024/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:galeri@g13.cz
https://blank_Nodes_IRI.org/2493,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2021-01-01T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1018,https://www.gotobrno.cz/wp-content/uploads/2024/12/413909656_7061354623887437_6908147806143655521_n.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2500,https://blank_Nodes_IRI.org/2501,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2500,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2501,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/87,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2502,,,,,,,,
https://blank_Nodes_IRI.org/2502,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2503,https://blank_Nodes_IRI.org/2504,,,,,,
https://blank_Nodes_IRI.org/2503,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2504,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/88,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2234,,,,
https://blank_Nodes_IRI.org/89,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/brno-a-jeho-chramy-zanikle-sakralni-stavby-v-brne-prednaska/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:panenska@ticbrno.cz
https://blank_Nodes_IRI.org/2494,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2050-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/91,https://www.gotobrno.cz/wp-content/uploads/2024/05/zanikle-sakralni-stavby.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2505,https://blank_Nodes_IRI.org/2506,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2505,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2506,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/808,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2507,,,,,,,,
https://blank_Nodes_IRI.org/2507,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2508,https://blank_Nodes_IRI.org/2509,,,,,,
https://blank_Nodes_IRI.org/2508,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2509,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/809,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2236,,,,
https://blank_Nodes_IRI.org/810,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/speed-dating-13/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:info@pojdrandit.cz
https://blank_Nodes_IRI.org/701,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2238,,,,
https://blank_Nodes_IRI.org/812,https://www.gotobrno.cz/wp-content/uploads/2024/11/speed-dating-17-12-go-to-brno-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2510,https://blank_Nodes_IRI.org/2511,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2510,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2511,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/630,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2512,,,,,,,,
https://blank_Nodes_IRI.org/2512,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2513,https://blank_Nodes_IRI.org/2514,,,,,,
https://blank_Nodes_IRI.org/2513,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2514,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/631,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2240,,,,
https://blank_Nodes_IRI.org/632,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/ohen-a-popel-9/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/702,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/prohlidky-brna-pro-skoly-dalsi-nabidka/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:skolniprohlidky@ticbrno.cz
https://blank_Nodes_IRI.org/633,https://www.gotobrno.cz/wp-content/uploads/2024/05/c30959ff-dbp_ohen_popel_foto-jakostare_1-1024x882-1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2515,https://blank_Nodes_IRI.org/2516,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2515,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2516,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/164,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2517,,,,,,,,
https://blank_Nodes_IRI.org/2517,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2518,https://blank_Nodes_IRI.org/2519,,,,,,
https://blank_Nodes_IRI.org/2518,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2519,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/165,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2242,,,,
https://blank_Nodes_IRI.org/166,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/daniel-hulka-recital-2/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:companyklement@gmail.com
https://blank_Nodes_IRI.org/731,https://www.gotobrno.cz/wp-content/uploads/2021/06/dsc_7323-pano-hdr-edit_foto-michal-ruzicka-tic-brno.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2520,https://blank_Nodes_IRI.org/2521,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/703,https://www.gotobrno.cz/wp-content/uploads/2023/02/mg_0069-min-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2522,https://blank_Nodes_IRI.org/2523,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/168,https://www.gotobrno.cz/wp-content/uploads/2017/06/cerveny.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2524,https://blank_Nodes_IRI.org/2525,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2524,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2525,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/626,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2526,,,,,,,,
https://blank_Nodes_IRI.org/2526,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2527,https://blank_Nodes_IRI.org/2528,,,,,,
https://blank_Nodes_IRI.org/2527,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2528,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/627,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2244,,,,
https://blank_Nodes_IRI.org/628,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/ohen-a-popel-10/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/629,https://www.gotobrno.cz/wp-content/uploads/2024/05/c30959ff-dbp_ohen_popel_foto-jakostare_1-1024x882-1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2529,https://blank_Nodes_IRI.org/2530,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2522,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2529,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2530,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/788,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2531,,,,,,,,
https://blank_Nodes_IRI.org/2531,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/2532,https://blank_Nodes_IRI.org/2533,,,,,,
https://blank_Nodes_IRI.org/2532,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/2533,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/789,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/2246,,,,
https://blank_Nodes_IRI.org/790,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/skryta-tvar-ceske-literatury-ivan-divis/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:basnicivcesku@gmail.com
https://blank_Nodes_IRI.org/792,https://www.gotobrno.cz/wp-content/uploads/2024/12/405770117_7897237023624133_8307928554074781018_n.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/2534,https://blank_Nodes_IRI.org/2535,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/2523,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/2534,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/2535,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/61,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/2536,,,,,,,,
